parent,label,ags,date,updated,confirmed,recovered,deaths,lon,lat,source,source_url,scraper
Hessen,Main-Kinzig-Kreis,06435,2020-03-30T14:00:00+02:00,1585569600000,146,0,1,9.374268,50.26106,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
Hessen,Main-Taunus-Kreis,06436,2020-03-30T14:00:00+02:00,1585569600000,115,0,1,8.424899,50.123174,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
Hessen,Marburg-Biedenkopf (Kreis),06534,2020-03-30T14:00:00+02:00,1585569600000,102,0,1,8.745874,50.828021,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
Hessen,Odenwaldkreis,06437,2020-03-30T14:00:00+02:00,1585569600000,60,0,0,8.982524,49.673628,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
Hessen,Offenbach (Kreis),06438,2020-03-30T14:00:00+02:00,1585569600000,173,0,3,8.782946,50.01655,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
Hessen,Rheingau-Taunus-Kreis,06439,2020-03-30T14:00:00+02:00,1585569600000,107,0,0,8.023152,50.121732,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
Hessen,Schwalm-Eder-Kreis,06634,2020-03-30T14:00:00+02:00,1585569600000,158,0,1,9.373738,51.045594,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
Hessen,Vogelsbergkreis,06535,2020-03-30T14:00:00+02:00,1585569600000,53,0,0,9.296701,50.634406,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
Hessen,Waldeck-Frankenberg (Kreis),06635,2020-03-30T14:00:00+02:00,1585569600000,61,0,0,8.945795,51.148668,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
Hessen,Werra-Meißner-Kreis,06636,2020-03-30T14:00:00+02:00,1585569600000,20,0,0,9.903565,51.17743,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
Hessen,Wetteraukreis,06440,2020-03-30T14:00:00+02:00,1585569600000,91,0,0,8.97774,50.347935,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
Hessen,Darmstadt,06411,2020-03-30T14:00:00+02:00,1585569600000,61,0,0,8.651994,49.872151,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
Hessen,Frankfurt am Main,06412,2020-03-30T14:00:00+02:00,1585569600000,352,0,2,8.584764,50.041821,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
Hessen,Kassel,06611,2020-03-30T14:00:00+02:00,1585569600000,83,0,0,9.47572,51.309934,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
Hessen,Offenbach,06413,2020-03-30T14:00:00+02:00,1585569600000,24,0,1,8.777582,50.094538,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
Hessen,Wiesbaden,06414,2020-03-30T14:00:00+02:00,1585569600000,166,0,1,8.231418,50.067275,Hessisches Ministerium für Soziales und Integration,https://soziales.hessen.de/gesundheit/infektionsschutz/coronavirus-sars-cov-2/taegliche-uebersicht-der-bestaetigten-sars-cov-2-faelle-hessen,regio
Hessen,nicht zugeordnet,NA,2020-03-30T14:00:00+02:00,1585569600000,0,0,0,null,null,RKI/eigene Recherchen,,regio
Mecklenburg-Vorpommern,Rostock,13003,2020-03-30T16:00:00+02:00,1585576800000,58,0,0,12.136768,54.090256,Gesundheitsministerium Mecklenburg-Vorpommern,https://www.regierung-mv.de/Landesregierung/wm/Aktuelles--Blickpunkte/Wichtige-Informationen-zum-Corona%E2%80%93Virus,regio
Mecklenburg-Vorpommern,Rostock (Kreis),13072,2020-03-30T16:00:00+02:00,1585576800000,29,0,0,12.175208,53.800242,Gesundheitsministerium Mecklenburg-Vorpommern,https://www.regierung-mv.de/Landesregierung/wm/Aktuelles--Blickpunkte/Wichtige-Informationen-zum-Corona%E2%80%93Virus,regio
Mecklenburg-Vorpommern,Mecklenburgische Seenplatte (Kreis),13071,2020-03-31T10:00:00+02:00,1585641600000,60,0,1,13.276749,53.563154,Gesundheitsministerium Mecklenburg-Vorpommern,https://www.regierung-mv.de/Landesregierung/wm/Aktuelles--Blickpunkte/Wichtige-Informationen-zum-Corona%E2%80%93Virus,regio
Mecklenburg-Vorpommern,Schwerin,13004,2020-03-30T16:00:00+02:00,1585576800000,62,0,0,11.401311,53.633013,Gesundheitsministerium Mecklenburg-Vorpommern,https://www.regierung-mv.de/Landesregierung/wm/Aktuelles--Blickpunkte/Wichtige-Informationen-zum-Corona%E2%80%93Virus,regio
Mecklenburg-Vorpommern,Nordwestmecklenburg (Kreis),13074,2020-03-31T10:00:00+02:00,1585641600000,28,0,1,11.156536,53.790258,Gesundheitsministerium Mecklenburg-Vorpommern,https://www.regierung-mv.de/Landesregierung/wm/Aktuelles--Blickpunkte/Wichtige-Informationen-zum-Corona%E2%80%93Virus,regio
Mecklenburg-Vorpommern,Vorpommern-Rügen (Kreis),13073,2020-03-30T16:00:00+02:00,1585576800000,36,0,0,13.082859,54.312534,Gesundheitsministerium Mecklenburg-Vorpommern,https://www.regierung-mv.de/Landesregierung/wm/Aktuelles--Blickpunkte/Wichtige-Informationen-zum-Corona%E2%80%93Virus,regio
Mecklenburg-Vorpommern,Vorpommern-Greifswald (Kreis),13075,2020-03-30T16:00:00+02:00,1585576800000,56,0,0,13.336998,54.179611,Gesundheitsministerium Mecklenburg-Vorpommern,https://www.regierung-mv.de/Landesregierung/wm/Aktuelles--Blickpunkte/Wichtige-Informationen-zum-Corona%E2%80%93Virus,regio
Mecklenburg-Vorpommern,Ludwigslust-Parchim (Kreis),13076,2020-03-30T16:00:00+02:00,1585576800000,37,0,1,11.86895,53.526413,Gesundheitsministerium Mecklenburg-Vorpommern,https://www.regierung-mv.de/Landesregierung/wm/Aktuelles--Blickpunkte/Wichtige-Informationen-zum-Corona%E2%80%93Virus,regio
Mecklenburg-Vorpommern,nicht zugeordnet,NA,2020-03-30T16:00:00+02:00,1585576800000,0,0,0,null,null,Gesundheitsministerium Mecklenburg-Vorpommern,https://www.regierung-mv.de/Landesregierung/wm/Aktuelles--Blickpunkte/Wichtige-Informationen-zum-Corona%E2%80%93Virus,regio
Niedersachsen,Ammerland (Kreis),03451,2020-03-31T13:00:00+02:00,1585652400000,79,0,0,8.013506,53.191156,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Aurich (Kreis),03452,2020-03-31T13:00:00+02:00,1585652400000,52,0,0,7.484558,53.472037,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Celle (Kreis),03351,2020-03-31T13:00:00+02:00,1585652400000,88,0,0,10.067616,52.616251,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Cloppenburg (Kreis),03453,2020-03-31T13:00:00+02:00,1585652400000,34,0,0,8.050926,52.849613,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Cuxhaven (Kreis),03352,2020-03-31T13:00:00+02:00,1585652400000,55,0,0,8.693474,53.859527,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Diepholz (Kreis),03251,2020-03-31T13:00:00+02:00,1585652400000,142,0,0,8.368818,52.606262,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Emsland (Kreis),03454,2020-03-31T13:00:00+02:00,1585652400000,141,0,2,7.396108,52.742567,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Friesland (Kreis),03455,2020-03-31T13:00:00+02:00,1585652400000,12,0,0,7.902233,53.788351,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Gifhorn (Kreis),03151,2020-03-31T13:00:00+02:00,1585652400000,60,0,0,10.54821,52.478198,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Goslar (Kreis),03153,2020-03-31T13:00:00+02:00,1585652400000,58,0,0,10.428213,51.914082,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Göttingen (Kreis),03456,2020-03-31T13:00:00+02:00,1585652400000,86,0,0,9.93664,51.543046,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Grafschaft Bentheim (Kreis),03159,2020-03-31T13:00:00+02:00,1585652400000,165,0,1,6.913747,52.542401,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Hameln-Pyrmont (Kreis),03252,2020-03-31T13:00:00+02:00,1585652400000,56,0,0,9.371778,52.099916,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Harburg (Kreis),03353,2020-03-31T13:00:00+02:00,1585652400000,159,0,1,9.897592,53.452194,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Heidekreis (Kreis),03358,2020-03-31T13:00:00+02:00,1585652400000,28,0,0,9.846589,53.044236,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Helmstedt (Kreis),03154,2020-03-31T13:00:00+02:00,1585652400000,60,0,0,11.006095,52.229401,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Hildesheim (Kreis),03254,2020-03-31T13:00:00+02:00,1585652400000,153,0,0,9.94949,52.152573,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Holzminden (Kreis),03255,2020-03-31T13:00:00+02:00,1585652400000,56,0,0,9.457754,51.827989,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Leer (Kreis),03457,2020-03-31T13:00:00+02:00,1585652400000,38,0,1,7.466798,53.236557,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Lüchow-Dannenberg (Kreis),03354,2020-03-31T13:00:00+02:00,1585652400000,8,0,0,11.116476,53.02493,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Lüneburg (Kreis),03355,2020-03-31T13:00:00+02:00,1585652400000,84,0,0,10.414613,53.250306,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Nienburg/Weser (Kreis),03256,2020-03-31T13:00:00+02:00,1585652400000,28,0,0,9.214476,52.640323,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Northeim (Kreis),03155,2020-03-31T13:00:00+02:00,1585652400000,39,0,0,9.998653,51.705657,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Oldenburg (Kreis),03458,2020-03-31T13:00:00+02:00,1585652400000,108,0,0,8.386652,52.9961022,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Osnabrück (Kreis),03459,2020-03-31T13:00:00+02:00,1585652400000,322,0,1,7.956597,52.4387262,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Osterholz (Kreis),03356,2020-03-31T13:00:00+02:00,1585652400000,49,0,0,8.86167,53.26602,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Peine (Kreis),03157,2020-03-31T13:00:00+02:00,1585652400000,61,0,0,10.240628,52.319699,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Rotenburg/Wümme (Kreis),03357,2020-03-31T13:00:00+02:00,1585652400000,50,0,1,9.412534,53.11113,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Schaumburg (Kreis),03257,2020-03-31T13:00:00+02:00,1585652400000,53,0,0,9.202721,52.304398,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Stade (Kreis),03359,2020-03-31T13:00:00+02:00,1585652400000,117,0,0,9.475568,53.59295,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Uelzen (Kreis),03360,2020-03-31T13:00:00+02:00,1585652400000,21,0,0,10.557401,52.963984,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Vechta (Kreis),03460,2020-03-31T13:00:00+02:00,1585652400000,169,0,1,8.281056,52.729985,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Verden (Kreis),03361,2020-03-31T13:00:00+02:00,1585652400000,58,0,0,9.250542,52.919263,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Wesermarsch (Kreis),03461,2020-03-31T13:00:00+02:00,1585652400000,39,0,0,8.148634,53.721442,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Wittmund (Kreis),03462,2020-03-31T13:00:00+02:00,1585652400000,15,0,0,7.776822,53.575725,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Wolfenbüttel (Kreis),03158,2020-03-31T13:00:00+02:00,1585652400000,36,0,0,10.550799,52.163186,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Hannover (Region),03241,2020-03-31T13:00:00+02:00,1585652400000,859,1,4,9.787455,52.379952,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Braunschweig,03101,2020-03-31T13:00:00+02:00,1585652400000,148,0,0,10.531827,52.269203,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Delmenhorst,03401,2020-03-31T13:00:00+02:00,1585652400000,20,0,1,8.648799,53.046269,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Emden,03402,2020-03-31T13:00:00+02:00,1585652400000,8,0,0,7.206439,53.362663,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Oldenburg,03403,2020-03-31T13:00:00+02:00,1585652400000,81,0,0,8.210671,53.15846,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Osnabrück,03404,2020-03-31T13:00:00+02:00,1585652400000,230,0,1,8.047347,52.274158,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Salzgitter,03102,2020-03-31T13:00:00+02:00,1585652400000,53,0,1,10.411769,52.157833,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Wilhelmshaven,03405,2020-03-31T13:00:00+02:00,1585652400000,7,0,0,8.099767,53.536564,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,Wolfsburg,03103,2020-03-31T13:00:00+02:00,1585652400000,163,0,18,10.759152,52.423458,Niedersächsisches Gesundheitsministerium,https://www.niedersachsen.de/coronavirus,regio
Niedersachsen,nicht zugeordnet,NA,2020-03-31T13:00:00+02:00,1585652400000,0,0,10,null,null,Niedersächsisches Gesundheitsministerium,,regio
Nordrhein-Westfalen,Aachen & Städteregion Aachen,05334,2020-03-31T11:00:00+02:00,1585645200000,920,33,15,6.24194,50.75389,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Bielefeld,05711,2020-03-31T11:00:00+02:00,1585645200000,169,0,0,8.577806,52.018202,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Bochum,05911,2020-03-31T11:00:00+02:00,1585645200000,245,0,5,7.213937,51.474951,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Bonn,05314,2020-03-31T11:00:00+02:00,1585645200000,272,0,1,7.114887,50.724104,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Borken (Kreis),05554,2020-03-31T11:00:00+02:00,1585645200000,448,11,5,6.871077,51.849002,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Bottrop,05512,2020-03-31T11:00:00+02:00,1585645200000,40,2,1,6.943227,51.52873,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Coesfeld (Kreis),05558,2020-03-31T11:00:00+02:00,1585645200000,310,15,3,7.166349,51.941946,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Dortmund,05913,2020-03-31T11:00:00+02:00,1585645200000,275,0,0,7.479247,51.507849,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Duisburg,05112,2020-03-31T11:00:00+02:00,1585645200000,292,0,2,6.75966,51.47994,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Düren (Kreis),05358,2020-03-31T11:00:00+02:00,1585645200000,246,0,2,6.48195,50.801834,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Düsseldorf,05111,2020-03-31T11:00:00+02:00,1585645200000,410,0,4,6.801324,51.226297,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Ennepe-Ruhr-Kreis,05954,2020-03-31T11:00:00+02:00,1585645200000,192,0,1,7.310078,51.366277,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Essen,05113,2020-03-31T11:00:00+02:00,1585645200000,399,0,6,7.019603,51.468739,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Euskirchen (Kreis),05366,2020-03-31T11:00:00+02:00,1585645200000,126,0,2,6.790875,50.655816,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Gelsenkirchen,05513,2020-03-31T11:00:00+02:00,1585645200000,101,2,1,7.07669,51.547434,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Gütersloh (Kreis),05754,2020-03-31T11:00:00+02:00,1585645200000,372,0,1,8.390601,51.903311,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Hagen,05914,2020-03-31T11:00:00+02:00,1585645200000,80,0,2,7.487553,51.371236,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Hamm,05915,2020-03-31T11:00:00+02:00,1585645200000,157,0,2,7.821892,51.674274,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Heinsberg (Kreis),05370,2020-03-31T11:00:00+02:00,1585645200000,1266,33,35,6.098857,51.06395,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Herford (Kreis),05758,2020-03-31T11:00:00+02:00,1585645200000,148,0,0,8.667448,52.115529,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Herne,05916,2020-03-31T11:00:00+02:00,1585645200000,57,0,0,7.20971,51.540584,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Hochsauerlandkreis,05958,2020-03-31T11:00:00+02:00,1585645200000,253,0,0,8.301315,51.24509,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Höxter (Kreis),05762,2020-03-31T11:00:00+02:00,1585645200000,67,0,0,9.380873,51.775929,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Kleve (Kreis),05154,2020-03-31T11:00:00+02:00,1585645200000,237,0,2,6.126757,51.7794,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Köln,05315,2020-03-31T11:00:00+02:00,1585645200000,1343,235,11,6.934628,50.94718,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Krefeld,05114,2020-03-31T11:00:00+02:00,1585645200000,208,0,1,6.585484,51.337869,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Leverkusen,05316,2020-03-31T11:00:00+02:00,1585645200000,113,0,0,7.029976,51.048254,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Lippe (Kreis),05766,2020-03-31T11:00:00+02:00,1585645200000,302,0,3,8.894953,51.962056,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Märkischer Kreis,05962,2020-03-31T11:00:00+02:00,1585645200000,127,0,0,7.734746,51.285488,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Mettmann (Kreis),05158,2020-03-31T11:00:00+02:00,1585645200000,361,0,5,6.970846,51.252811,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Minden-Lübbecke (Kreis),05770,2020-03-31T11:00:00+02:00,1585645200000,268,0,0,8.592771,52.383867,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Mönchengladbach,05116,2020-03-31T11:00:00+02:00,1585645200000,178,0,1,6.428687,51.1821,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Mülheim an der Ruhr,05117,2020-03-31T11:00:00+02:00,1585645200000,76,0,1,6.894836,51.437117,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Münster,05515,2020-03-31T11:00:00+02:00,1585645200000,468,6,2,7.624747,51.954044,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Oberbergischer Kreis,05374,2020-03-31T11:00:00+02:00,1585645200000,234,0,2,7.579776,50.971448,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Oberhausen,05119,2020-03-31T11:00:00+02:00,1585645200000,68,0,0,6.862345,51.498071,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Olpe (Kreis),05966,2020-03-31T11:00:00+02:00,1585645200000,127,0,1,7.849124,51.026592,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Paderborn (Kreis),05774,2020-03-31T11:00:00+02:00,1585645200000,201,0,1,8.740642,51.718539,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Recklinghausen (Kreis),05562,2020-03-31T11:00:00+02:00,1585645200000,357,0,1,7.214087,51.586044,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Remscheid,05120,2020-03-31T11:00:00+02:00,1585645200000,59,0,1,7.180644,51.180907,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Rhein-Erft-Kreis,05362,2020-03-31T11:00:00+02:00,1585645200000,344,0,1,6.69704,50.926461,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
Nordrhein-Westfalen,Rheinisch-Bergischer Kreis,05378,2020-03-31T11:00:00+02:00,1585645200000,200,0,2,7.181018,51.013579,"Ministerium für Arbeit, Gesundheit und Soziales NRW",https://www.mags.nrw/coronavirus-fallzahlen-nrw,regio
